Cow,Start,End,Steps,Motion Index,Lying Time,Standing Time,Transitions,Transitions Up,Transitions Down
CriolloY115,2022-03-24 22:30:00,2022-03-24 22:45:00,0,1,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-24 22:45:00,2022-03-24 23:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-24 23:00:00,2022-03-24 23:15:00,14,50,0:06:25,0:08:35,1,1,0
CriolloY115,2022-03-24 23:15:00,2022-03-24 23:30:00,111,452,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-24 23:30:00,2022-03-24 23:45:00,94,347,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-24 23:45:00,2022-03-25 00:00:00,95,361,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 00:00:00,2022-03-25 00:15:00,66,254,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 00:15:00,2022-03-25 00:30:00,96,356,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 00:30:00,2022-03-25 00:45:00,83,308,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 00:45:00,2022-03-25 01:00:00,89,327,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 01:00:00,2022-03-25 01:15:00,79,295,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 01:15:00,2022-03-25 01:30:00,99,372,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 01:30:00,2022-03-25 01:45:00,126,480,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 01:45:00,2022-03-25 02:00:00,66,283,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 02:00:00,2022-03-25 02:15:00,89,332,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 02:15:00,2022-03-25 02:30:00,150,536,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 02:30:00,2022-03-25 02:45:00,39,157,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 02:45:00,2022-03-25 03:00:00,8,32,0:11:09,0:03:51,1,0,1
CriolloY115,2022-03-25 03:00:00,2022-03-25 03:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 03:15:00,2022-03-25 03:30:00,0,3,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 03:30:00,2022-03-25 03:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 03:45:00,2022-03-25 04:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 04:00:00,2022-03-25 04:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 04:15:00,2022-03-25 04:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 04:30:00,2022-03-25 04:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 04:45:00,2022-03-25 05:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 05:00:00,2022-03-25 05:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 05:15:00,2022-03-25 05:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 05:30:00,2022-03-25 05:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 05:45:00,2022-03-25 06:00:00,14,62,0:09:32,0:05:28,1,1,0
CriolloY115,2022-03-25 06:00:00,2022-03-25 06:15:00,23,87,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 06:15:00,2022-03-25 06:30:00,94,350,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 06:30:00,2022-03-25 06:45:00,16,50,0:10:45,0:04:15,1,0,1
CriolloY115,2022-03-25 06:45:00,2022-03-25 07:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 07:00:00,2022-03-25 07:15:00,2,13,0:02:42,0:12:18,1,1,0
CriolloY115,2022-03-25 07:15:00,2022-03-25 07:30:00,26,92,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 07:30:00,2022-03-25 07:45:00,1,5,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 07:45:00,2022-03-25 08:00:00,1,4,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 08:00:00,2022-03-25 08:15:00,0,0,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 08:15:00,2022-03-25 08:30:00,9,29,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 08:30:00,2022-03-25 08:45:00,12,33,0:07:28,0:07:32,1,0,1
CriolloY115,2022-03-25 08:45:00,2022-03-25 09:00:00,36,140,0:01:07,0:13:53,1,1,0
CriolloY115,2022-03-25 09:00:00,2022-03-25 09:15:00,0,4,0:14:48,0:00:12,1,0,1
CriolloY115,2022-03-25 09:15:00,2022-03-25 09:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 09:30:00,2022-03-25 09:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 09:45:00,2022-03-25 10:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 10:00:00,2022-03-25 10:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 10:15:00,2022-03-25 10:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 10:30:00,2022-03-25 10:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 10:45:00,2022-03-25 11:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 11:00:00,2022-03-25 11:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 11:15:00,2022-03-25 11:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 11:30:00,2022-03-25 11:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 11:45:00,2022-03-25 12:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 12:00:00,2022-03-25 12:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 12:15:00,2022-03-25 12:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 12:30:00,2022-03-25 12:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 12:45:00,2022-03-25 13:00:00,23,92,0:09:47,0:05:13,1,1,0
CriolloY115,2022-03-25 13:00:00,2022-03-25 13:15:00,25,110,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 13:15:00,2022-03-25 13:30:00,64,246,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 13:30:00,2022-03-25 13:45:00,66,278,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 13:45:00,2022-03-25 14:00:00,80,262,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 14:00:00,2022-03-25 14:15:00,68,276,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 14:15:00,2022-03-25 14:30:00,78,302,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 14:30:00,2022-03-25 14:45:00,76,261,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 14:45:00,2022-03-25 15:00:00,91,315,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 15:00:00,2022-03-25 15:15:00,117,449,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 15:15:00,2022-03-25 15:30:00,78,329,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 15:30:00,2022-03-25 15:45:00,127,497,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 15:45:00,2022-03-25 16:00:00,110,378,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 16:00:00,2022-03-25 16:15:00,74,293,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 16:15:00,2022-03-25 16:30:00,80,306,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 16:30:00,2022-03-25 16:45:00,85,362,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 16:45:00,2022-03-25 17:00:00,73,288,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 17:00:00,2022-03-25 17:15:00,65,260,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 17:15:00,2022-03-25 17:30:00,34,144,0:05:45,0:09:15,1,0,1
CriolloY115,2022-03-25 17:30:00,2022-03-25 17:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 17:45:00,2022-03-25 18:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 18:00:00,2022-03-25 18:15:00,13,82,0:08:02,0:06:58,1,1,0
CriolloY115,2022-03-25 18:15:00,2022-03-25 18:30:00,53,189,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 18:30:00,2022-03-25 18:45:00,55,201,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 18:45:00,2022-03-25 19:00:00,30,111,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 19:00:00,2022-03-25 19:15:00,98,329,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 19:15:00,2022-03-25 19:30:00,79,281,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 19:30:00,2022-03-25 19:45:00,89,322,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 19:45:00,2022-03-25 20:00:00,220,774,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 20:00:00,2022-03-25 20:15:00,464,2195,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 20:15:00,2022-03-25 20:30:00,35,156,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 20:30:00,2022-03-25 20:45:00,32,141,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 20:45:00,2022-03-25 21:00:00,61,241,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 21:00:00,2022-03-25 21:15:00,48,197,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 21:15:00,2022-03-25 21:30:00,79,326,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 21:30:00,2022-03-25 21:45:00,43,188,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 21:45:00,2022-03-25 22:00:00,35,137,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 22:00:00,2022-03-25 22:15:00,60,246,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-25 22:15:00,2022-03-25 22:30:00,31,109,0:06:03,0:08:57,1,0,1
CriolloY115,2022-03-25 22:30:00,2022-03-25 22:45:00,0,3,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 22:45:00,2022-03-25 23:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 23:00:00,2022-03-25 23:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 23:15:00,2022-03-25 23:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-25 23:30:00,2022-03-25 23:45:00,9,41,0:11:48,0:03:12,1,1,0
CriolloY115,2022-03-25 23:45:00,2022-03-26 00:00:00,13,65,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 00:00:00,2022-03-26 00:15:00,47,170,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 00:15:00,2022-03-26 00:30:00,47,172,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 00:30:00,2022-03-26 00:45:00,38,182,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 00:45:00,2022-03-26 01:00:00,52,222,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 01:00:00,2022-03-26 01:15:00,79,307,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 01:15:00,2022-03-26 01:30:00,22,83,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 01:30:00,2022-03-26 01:45:00,43,157,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 01:45:00,2022-03-26 02:00:00,38,158,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 02:00:00,2022-03-26 02:15:00,33,117,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 02:15:00,2022-03-26 02:30:00,16,54,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 02:30:00,2022-03-26 02:45:00,8,43,0:08:01,0:06:59,1,0,1
CriolloY115,2022-03-26 02:45:00,2022-03-26 03:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 03:00:00,2022-03-26 03:15:00,0,1,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 03:15:00,2022-03-26 03:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 03:30:00,2022-03-26 03:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 03:45:00,2022-03-26 04:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 04:00:00,2022-03-26 04:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 04:15:00,2022-03-26 04:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 04:30:00,2022-03-26 04:45:00,0,3,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 04:45:00,2022-03-26 05:00:00,15,56,0:03:48,0:11:12,1,1,0
CriolloY115,2022-03-26 05:00:00,2022-03-26 05:15:00,13,52,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 05:15:00,2022-03-26 05:30:00,28,96,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 05:30:00,2022-03-26 05:45:00,5,19,0:11:29,0:03:31,1,0,1
CriolloY115,2022-03-26 05:45:00,2022-03-26 06:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 06:00:00,2022-03-26 06:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 06:15:00,2022-03-26 06:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 06:30:00,2022-03-26 06:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 06:45:00,2022-03-26 07:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 07:00:00,2022-03-26 07:15:00,8,34,0:03:07,0:11:53,2,1,1
CriolloY115,2022-03-26 07:15:00,2022-03-26 07:30:00,35,125,0:01:21,0:13:39,1,1,0
CriolloY115,2022-03-26 07:30:00,2022-03-26 07:45:00,25,93,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 07:45:00,2022-03-26 08:00:00,21,64,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 08:00:00,2022-03-26 08:15:00,7,32,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 08:15:00,2022-03-26 08:30:00,43,134,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 08:30:00,2022-03-26 08:45:00,17,67,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 08:45:00,2022-03-26 09:00:00,43,164,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 09:00:00,2022-03-26 09:15:00,8,37,0:14:13,0:00:47,1,0,1
CriolloY115,2022-03-26 09:15:00,2022-03-26 09:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 09:30:00,2022-03-26 09:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 09:45:00,2022-03-26 10:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 10:00:00,2022-03-26 10:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 10:15:00,2022-03-26 10:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 10:30:00,2022-03-26 10:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 10:45:00,2022-03-26 11:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 11:00:00,2022-03-26 11:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 11:15:00,2022-03-26 11:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 11:30:00,2022-03-26 11:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 11:45:00,2022-03-26 12:00:00,0,1,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 12:00:00,2022-03-26 12:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 12:15:00,2022-03-26 12:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 12:30:00,2022-03-26 12:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-26 12:45:00,2022-03-26 13:00:00,12,58,0:03:36,0:11:24,1,1,0
CriolloY115,2022-03-26 13:00:00,2022-03-26 13:15:00,36,158,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 13:15:00,2022-03-26 13:30:00,89,318,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 13:30:00,2022-03-26 13:45:00,89,321,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 13:45:00,2022-03-26 14:00:00,115,416,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 14:00:00,2022-03-26 14:15:00,65,225,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 14:15:00,2022-03-26 14:30:00,87,326,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 14:30:00,2022-03-26 14:45:00,56,188,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 14:45:00,2022-03-26 15:00:00,70,239,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 15:00:00,2022-03-26 15:15:00,54,213,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 15:15:00,2022-03-26 15:30:00,62,240,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 15:30:00,2022-03-26 15:45:00,87,313,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 15:45:00,2022-03-26 16:00:00,95,365,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 16:00:00,2022-03-26 16:15:00,79,278,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 16:15:00,2022-03-26 16:30:00,68,279,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 16:30:00,2022-03-26 16:45:00,42,149,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 16:45:00,2022-03-26 17:00:00,0,0,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 17:00:00,2022-03-26 17:15:00,0,0,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 17:15:00,2022-03-26 17:30:00,0,0,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 17:30:00,2022-03-26 17:45:00,10,31,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 17:45:00,2022-03-26 18:00:00,81,312,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 18:00:00,2022-03-26 18:15:00,15,61,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 18:15:00,2022-03-26 18:30:00,35,121,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 18:30:00,2022-03-26 18:45:00,45,194,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 18:45:00,2022-03-26 19:00:00,85,314,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 19:00:00,2022-03-26 19:15:00,68,253,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 19:15:00,2022-03-26 19:30:00,67,247,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 19:30:00,2022-03-26 19:45:00,285,1139,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 19:45:00,2022-03-26 20:00:00,115,385,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 20:00:00,2022-03-26 20:15:00,91,302,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 20:15:00,2022-03-26 20:30:00,36,136,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 20:30:00,2022-03-26 20:45:00,35,112,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 20:45:00,2022-03-26 21:00:00,58,215,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 21:00:00,2022-03-26 21:15:00,81,352,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 21:15:00,2022-03-26 21:30:00,78,291,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 21:30:00,2022-03-26 21:45:00,78,274,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 21:45:00,2022-03-26 22:00:00,44,168,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 22:00:00,2022-03-26 22:15:00,20,76,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 22:15:00,2022-03-26 22:30:00,67,245,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 22:30:00,2022-03-26 22:45:00,52,206,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 22:45:00,2022-03-26 23:00:00,79,322,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 23:00:00,2022-03-26 23:15:00,144,493,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 23:15:00,2022-03-26 23:30:00,91,309,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 23:30:00,2022-03-26 23:45:00,93,336,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-26 23:45:00,2022-03-27 00:00:00,65,224,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 00:00:00,2022-03-27 00:15:00,89,307,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 00:15:00,2022-03-27 00:30:00,64,260,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 00:30:00,2022-03-27 00:45:00,69,274,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 00:45:00,2022-03-27 01:00:00,73,325,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 01:00:00,2022-03-27 01:15:00,11,34,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 01:15:00,2022-03-27 01:30:00,93,346,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 01:30:00,2022-03-27 01:45:00,77,258,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 01:45:00,2022-03-27 02:00:00,49,169,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 02:00:00,2022-03-27 02:15:00,53,202,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 02:15:00,2022-03-27 02:30:00,28,102,0:07:24,0:07:36,1,0,1
CriolloY115,2022-03-27 02:30:00,2022-03-27 02:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 02:45:00,2022-03-27 03:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 03:00:00,2022-03-27 03:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 03:15:00,2022-03-27 03:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 03:30:00,2022-03-27 03:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 03:45:00,2022-03-27 04:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 04:00:00,2022-03-27 04:15:00,0,5,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 04:15:00,2022-03-27 04:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 04:30:00,2022-03-27 04:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 04:45:00,2022-03-27 05:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 05:00:00,2022-03-27 05:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 05:15:00,2022-03-27 05:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 05:30:00,2022-03-27 05:45:00,27,118,0:03:03,0:11:57,2,1,1
CriolloY115,2022-03-27 05:45:00,2022-03-27 06:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 06:00:00,2022-03-27 06:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 06:15:00,2022-03-27 06:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 06:30:00,2022-03-27 06:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 06:45:00,2022-03-27 07:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 07:00:00,2022-03-27 07:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 07:15:00,2022-03-27 07:30:00,0,2,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 07:30:00,2022-03-27 07:45:00,0,2,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 07:45:00,2022-03-27 08:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 08:00:00,2022-03-27 08:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 08:15:00,2022-03-27 08:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 08:30:00,2022-03-27 08:45:00,13,47,0:12:18,0:02:42,1,1,0
CriolloY115,2022-03-27 08:45:00,2022-03-27 09:00:00,20,109,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 09:00:00,2022-03-27 09:15:00,30,116,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 09:15:00,2022-03-27 09:30:00,32,103,0:04:46,0:10:14,1,0,1
CriolloY115,2022-03-27 09:30:00,2022-03-27 09:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 09:45:00,2022-03-27 10:00:00,0,1,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 10:00:00,2022-03-27 10:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 10:15:00,2022-03-27 10:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 10:30:00,2022-03-27 10:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 10:45:00,2022-03-27 11:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 11:00:00,2022-03-27 11:15:00,0,1,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 11:15:00,2022-03-27 11:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 11:30:00,2022-03-27 11:45:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 11:45:00,2022-03-27 12:00:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 12:00:00,2022-03-27 12:15:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 12:15:00,2022-03-27 12:30:00,0,0,0:15:00,0:00:00,0,0,0
CriolloY115,2022-03-27 12:30:00,2022-03-27 12:45:00,2,11,0:13:05,0:01:55,1,1,0
CriolloY115,2022-03-27 12:45:00,2022-03-27 13:00:00,18,73,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 13:00:00,2022-03-27 13:15:00,51,183,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 13:15:00,2022-03-27 13:30:00,44,161,0:00:00,0:15:00,0,0,0
CriolloY115,2022-03-27 13:30:00,2022-03-27 13:45:00,108,359,0:00:00,0:15:00,0,0,0
